id,name,rot_num,line_id,price,handicap,selection,home_team,away_team
1610152932,Over,906,5010320577,2.47,1.5,Ozzie Albies (Total Bases)(must start),Washington Nationals,Atlanta Braves
1610152933,Under,907,5010320578,1.502,1.5,Ozzie Albies (Total Bases)(must start),Washington Nationals,Atlanta Braves
1610152935,Over,906,5010379155,2.42,1.5,Alex Verdugo (Total Bases)(must start),Washington Nationals,Atlanta Braves
1610152936,Under,907,5010379156,1.523,1.5,Alex Verdugo (Total Bases)(must start),Washington Nationals,Atlanta Braves
1610152926,Over,906,5010379151,2.16,1.5,Matt Olson (Total Bases)(must start),Washington Nationals,Atlanta Braves
1610152927,Under,907,5010379152,1.645,1.5,Matt Olson (Total Bases)(must start),Washington Nationals,Atlanta Braves
1610152920,Over,906,5010379147,1.662,0.5,Josh Bell (Total Bases)(must start),Washington Nationals,Atlanta Braves
1610152921,Under,907,5010379148,2.13,0.5,Josh Bell (Total Bases)(must start),Washington Nationals,Atlanta Braves
1610152971,Over,906,5010379175,1.757,0.5,Robert Hassell III (Total Bases)(must start),Washington Nationals,Atlanta Braves
1610152972,Under,907,5010379176,1.99,0.5,Robert Hassell III (Total Bases)(must start),Washington Nationals,Atlanta Braves
1610152908,Over,906,5010320527,2.03,1.5,Marcell Ozuna (Total Bases)(must start),Washington Nationals,Atlanta Braves
1610152909,Under,907,5010320528,1.729,1.5,Marcell Ozuna (Total Bases)(must start),Washington Nationals,Atlanta Braves
1610152974,Over,906,5010320661,1.584,0.5,James Wood (Total Bases)(must start),Washington Nationals,Atlanta Braves
1610152975,Under,907,5010320662,2.28,0.5,James Wood (Total Bases)(must start),Washington Nationals,Atlanta Braves
1610152962,Over,906,5010379169,1.68,0.5,José Tena (Total Bases)(must start),Washington Nationals,Atlanta Braves
1610152963,Under,907,5010379170,2.1,0.5,José Tena (Total Bases)(must start),Washington Nationals,Atlanta Braves
1610152965,Over,906,5010379171,2.48,1.5,CJ Abrams (Total Bases)(must start),Washington Nationals,Atlanta Braves
1610152966,Under,907,5010379172,1.5,1.5,CJ Abrams (Total Bases)(must start),Washington Nationals,Atlanta Braves
1610152968,Over,906,5010379173,2.5,1.5,Drake Baldwin (Total Bases)(must start),Washington Nationals,Atlanta Braves
1610152969,Under,907,5010379174,1.492,1.5,Drake Baldwin (Total Bases)(must start),Washington Nationals,Atlanta Braves
1610154937,Over,912,5010376801,1.877,0.5,Jake Rogers (Total Bases)(must start),Detroit Tigers,Cleveland Guardians
1610154938,Under,913,5010376802,1.862,0.5,Jake Rogers (Total Bases)(must start),Detroit Tigers,Cleveland Guardians
1610154940,Over,912,5010376803,1.645,0.5,Gabriel Arias (Total Bases)(must start),Detroit Tigers,Cleveland Guardians
1610154941,Under,913,5010376804,2.17,0.5,Gabriel Arias (Total Bases)(must start),Detroit Tigers,Cleveland Guardians
1610154907,Over,912,5010376787,1.74,0.5,Carlos Santana (Total Bases)(must start),Detroit Tigers,Cleveland Guardians
1610154908,Under,913,5010376788,2.02,0.5,Carlos Santana (Total Bases)(must start),Detroit Tigers,Cleveland Guardians
1610154910,Over,912,5010361116,1.602,0.5,Javier Báez (Total Bases)(must start),Detroit Tigers,Cleveland Guardians
1610154911,Under,913,5010361117,2.24,0.5,Javier Báez (Total Bases)(must start),Detroit Tigers,Cleveland Guardians
1610154944,Under,913,5010376806,2.18,0.5,Spencer Torkelson (Total Bases)(must start),Detroit Tigers,Cleveland Guardians
1610154943,Over,912,5010376805,1.636,0.5,Spencer Torkelson (Total Bases)(must start),Detroit Tigers,Cleveland Guardians
1610154961,Over,912,5010376813,1.613,0.5,Colt Keith (Total Bases)(must start),Detroit Tigers,Cleveland Guardians
1610154962,Under,913,5010376814,2.22,0.5,Colt Keith (Total Bases)(must start),Detroit Tigers,Cleveland Guardians
1610154964,Over,912,5010376815,1.632,0.5,Trey Sweeney (Total Bases)(must start),Detroit Tigers,Cleveland Guardians
1610154965,Under,913,5010376816,2.19,0.5,Trey Sweeney (Total Bases)(must start),Detroit Tigers,Cleveland Guardians
1610154931,Over,912,5010361168,1.714,0.5,Nolan Jones (Total Bases)(must start),Detroit Tigers,Cleveland Guardians
1610154932,Under,913,5010361169,2.05,0.5,Nolan Jones (Total Bases)(must start),Detroit Tigers,Cleveland Guardians
1610154934,Over,912,5010376799,1.925,0.5,Bo Naylor (Total Bases)(must start),Detroit Tigers,Cleveland Guardians
1610154935,Under,913,5010376800,1.819,0.5,Bo Naylor (Total Bases)(must start),Detroit Tigers,Cleveland Guardians
1610154967,Over,912,5010376817,1.714,0.5,Kyle Manzardo (Total Bases)(must start),Detroit Tigers,Cleveland Guardians
1610154968,Under,913,5010376818,2.05,0.5,Kyle Manzardo (Total Bases)(must start),Detroit Tigers,Cleveland Guardians
1610154955,Over,912,5010376811,2.44,1.5,Riley Greene (Total Bases)(must start),Detroit Tigers,Cleveland Guardians
1610154956,Under,913,5010376812,1.515,1.5,Riley Greene (Total Bases)(must start),Detroit Tigers,Cleveland Guardians
1610154958,Over,912,5010361228,1.671,0.5,Will Brennan (Total Bases)(must start),Detroit Tigers,Cleveland Guardians
1610154959,Under,913,5010361229,2.12,0.5,Will Brennan (Total Bases)(must start),Detroit Tigers,Cleveland Guardians
1610154928,Over,912,5010376797,1.518,0.5,Zach McKinstry (Total Bases)(must start),Detroit Tigers,Cleveland Guardians
1610154929,Under,913,5010376798,2.43,0.5,Zach McKinstry (Total Bases)(must start),Detroit Tigers,Cleveland Guardians
1610154946,Over,912,5010376807,2.48,1.5,Steven Kwan (Total Bases)(must start),Detroit Tigers,Cleveland Guardians
1610154947,Under,913,5010376808,1.5,1.5,Steven Kwan (Total Bases)(must start),Detroit Tigers,Cleveland Guardians
1610154913,Over,912,5010376789,2.38,1.5,José Ramírez (Total Bases)(must start),Detroit Tigers,Cleveland Guardians
1610154914,Under,913,5010376790,1.537,1.5,José Ramírez (Total Bases)(must start),Detroit Tigers,Cleveland Guardians
1610154916,Over,912,5010376791,2.41,1.5,Gleyber Torres (Total Bases)(must start),Detroit Tigers,Cleveland Guardians
1610154917,Under,913,5010376792,1.526,1.5,Gleyber Torres (Total Bases)(must start),Detroit Tigers,Cleveland Guardians
1610154949,Over,912,5010361208,2.29,1.5,Kerry Carpenter (Total Bases)(must start),Detroit Tigers,Cleveland Guardians
1610154950,Under,913,5010361209,1.578,1.5,Kerry Carpenter (Total Bases)(must start),Detroit Tigers,Cleveland Guardians
1610154952,Over,912,5010376809,1.645,0.5,Daniel Schneemann (Total Bases)(must start),Detroit Tigers,Cleveland Guardians
1610154953,Under,913,5010376810,2.16,0.5,Daniel Schneemann (Total Bases)(must start),Detroit Tigers,Cleveland Guardians
